,match,profit
344,2526,-31.779421860971638
345,2536,-31.873807897968163
346,2540,-1385.3647798757002
347,2544,-31.95117405080964
348,2546,-233.95146125125189
349,2551,-234.01891367698227
350,2559,-234.27419645831287
351,2567,-494.3574303339983
352,2571,-234.37772884599985
353,2578,-781.1761164232357
354,2583,-32.53062722971072
355,2590,-32.668797868806166
356,2592,-32.704339942049614
357,2602,-33.0384745701316
358,2606,-33.108782431533655
359,2607,-33.50007592488623
360,2608,-33.516888204909264
361,2616,-33.55019186071718
362,2618,-33.587210974405366
363,2631,-33.74225462863501
364,2638,-782.9953761342654
365,2661,-33.82133894818321
366,2683,-33.99790120603552
367,2685,-783.6340104554065
368,2686,-236.59225187267748
369,2687,-496.9484465498804
370,2696,-34.30956242727507
371,2701,-236.94285500743354
372,2704,-34.46515702235297
373,2706,-1083.8978966312761
374,2707,-34.5705339162032
375,2718,-34.5844507459002
376,2746,-34.61370638934318
377,2754,-497.6766582145774
378,2761,-34.77532502281622
379,2771,-34.83877355851564
380,2773,-35.02579822796156
381,2775,-498.43297420832687
382,2781,-35.27253138169033
383,2785,-35.39766280266201
384,2796,-35.6709078675824
385,2816,-238.5775652169027
386,2825,-35.91626794574404
387,2829,-35.989856963996544
388,2858,-1086.0524116920278
389,2863,-239.04326187162087
390,2869,-36.10951053151115
391,2871,-36.11588931477627
392,2873,-36.23479006125649
393,2890,-36.27346530347495
394,2891,-36.73181319482501
395,2894,-239.88767149447358
396,2901,-36.992334028910136
397,2904,-240.06903764302842
398,2908,-37.09291475983355
399,2909,-37.151314301372395
400,2910,-240.23461452272863
401,2936,-37.20270008921
402,2941,-501.14085258237765
403,2942,-240.55292901269536
404,2945,-37.372293716193326
405,2948,-37.5276224775032
406,2966,-37.604399686595
407,2989,-37.63995409824133
408,3010,-788.7244448727006
409,3027,-37.79325484311039
410,3034,-37.90542044637107
411,3035,-37.92971897666246
412,3041,-241.34105381640552
413,3044,-38.05226778737824
414,3054,-38.08452102335946
415,3057,-241.58568249285327
416,3072,-38.58936495827311
417,3076,-242.12662119456604
418,3080,-503.2742669060226
419,3097,-39.02446719338354
420,3104,-39.135918904016535
421,3107,-242.97966682219067
422,3116,-39.20939017853618
423,3119,-39.3158368973659
424,3133,-243.3208422730154
425,3138,-504.6574182675381
426,3140,-504.7880678732881
427,3142,-39.66227398987985
428,3143,-504.93136449528583
429,3156,-40.01508649962807
430,3167,-244.35081656530838
431,3180,-40.05040116309988
432,3202,-792.7888834827236
433,3204,-40.1393547727057
434,3211,-40.392029795541816
435,3212,-40.41872101183458
436,3219,-244.99563858204215
437,3223,-793.4693158752107
438,3238,-40.56139517573786
439,3239,-245.33152675269798
440,3243,-40.80281146879156
441,3247,-506.6024152535824
442,3264,-506.8836922568926
443,3266,-41.60426655889182
444,3279,-246.7687201641329
445,3318,-42.24553819525465
446,3331,-42.25373631732384
447,3336,-42.575200399045684
448,3337,-247.35551890415263
449,3339,-247.52703146745853
450,3341,-247.66467468726432
451,3357,-42.821378882585805
452,3358,-509.19745544400257
453,3365,-42.975283342353805
454,3375,-796.8785302088004
455,3395,-43.24329602611749
456,3401,-43.36339835490685
457,3403,-248.56403386174043
458,3411,-248.77724493178152
459,3417,-44.061018599885074
460,3421,-44.086397184350744
461,3422,-1713.348944060108
462,3429,-44.50387102086279
463,3430,-44.53361642218056
464,3440,-249.70910842228068
465,3441,-44.680133759383125
466,3446,-44.76887752430957
467,3448,-44.80806838404487
468,3450,-45.13772907165912
469,3452,-1099.0138307841644
470,3454,-45.24714480771058
471,3457,-45.42346402858038
472,3463,-45.51672914032656
473,3466,-250.85381717749306
474,3467,-45.6994317462096
475,3476,-1099.7902451861955
476,3478,-45.79978015944539
477,3484,-45.83787268577112
478,3485,-45.88229628174258
479,3491,-800.5004088346132
480,3492,-46.05486984763036
481,3499,-46.122414067188174
482,3509,-46.21564355671535
483,3515,-1406.4502984063756
484,3530,-46.41435790082369
485,3536,-46.415696345909964
486,3539,-46.53334223367483
487,3541,-46.76474277555059
488,3544,-47.355864886382506
489,3555,-514.7757715048269
490,3561,-47.7094030469749
491,3563,-253.3078485864644
492,3566,-253.52608900898167
493,3569,-253.80705384291696
494,3570,-48.17779309874868
495,3574,-48.240462058235494
496,3575,-48.297409598070544
497,3580,-254.0609462775576
498,3581,-254.56525589197918
499,3584,-804.5031789167888
500,3585,-1410.0350152922738
501,3587,-49.01487491762646
502,3596,-517.3228058453788
503,3611,-255.39949373552167
504,3615,-49.23766272831983
505,3616,-49.280786111673024
506,3626,-49.35986841003569
507,3635,-255.73155823285106
508,3639,-49.79609112205992
509,3641,-805.9666584233428
510,3652,-49.88650601311815
511,3660,-50.011897670166945
512,3671,-50.026215750540246
513,3680,-256.6574462510398
514,3683,-50.135490920914094
515,3697,-50.27531626200562
516,3701,-519.2195426969174
517,3728,-50.66197810029519
518,3773,-50.714183232739856
519,3776,-50.97393720336686
520,3781,-257.58215680378
521,3793,-51.130482178110924
522,3794,-51.168971890516104
523,3805,-51.39097155524473
524,3810,-258.111383297291
525,3825,-51.396902679794835
526,3832,-51.50511045614178
527,3854,-51.513030161400934
528,3862,-520.4782474790973
529,3897,-258.54318098661906
530,3928,-51.84054937849851
531,3929,-52.08494570350649
532,3935,-52.28782749117272
533,3936,-52.33057818701349
534,3942,-52.34319222157228
535,3956,-52.499409373303706
536,3959,-52.51321684428058
537,3963,-52.542931148668345
538,3968,-52.69095105264182
539,3987,-52.947319645833886
540,3995,-52.958414882233456
541,3999,-259.95490595428737
542,4002,-260.0803836275768
543,4008,-53.299013776860875
544,4013,-53.39103684830616
545,4017,-53.4094828753901
546,4024,-260.27868745875503
547,4032,-53.42219448469825
548,4040,-810.7505480226064
549,4047,-53.50989135234613
550,4049,-53.511805198417505
551,4052,-522.9690578740865
552,4053,-53.696213243689954
553,4069,-1111.260134166273
554,4074,-523.4324137336225
555,4080,-53.96163676899084
556,4081,-54.0034067045126
557,4084,-523.8385112129308
558,4097,-54.10115310616834
559,4105,-524.06450496258
560,4112,-54.298396538190445
561,4116,-54.35688381582406
562,4122,-54.4622571154174
563,4135,-54.473298231907734
564,4146,-54.67867403617379
565,4167,-262.15532711561787
566,4171,-1418.5099498726613
567,4176,-524.9887591041902
568,4182,-55.041564942249124
569,4184,-262.83052984909546
570,4187,-262.90980560384446
571,4191,-263.3284685618712
572,4196,-263.4009013703969
573,4205,-55.26640537527646
574,4206,-55.30966861249476
575,4231,-263.5838548723559
576,4233,-55.33328634000782
577,4236,-263.63007646858136
578,4240,-263.7408660521364
579,4241,-55.420666044914924
580,4247,-55.523017006603595
581,4249,-55.66209435770395
582,4250,-55.69024492197491
583,4256,-55.72050424508939
584,4282,-55.73653318777497
585,4284,-55.847080688296785
586,4291,-55.853468268590404
587,4292,-55.95758891812602
588,4299,-526.8639286429343
589,4309,-56.00472827103795
590,4323,-264.7473252675022
591,4332,-56.368286162767845
592,4333,-56.40414270691497
593,4370,-815.5884889035706
594,4375,-527.5997103116983
595,4383,-265.1862240242931
596,4396,-265.21092983215476
597,4404,-265.3879790669296
598,4442,-56.73776151331299
599,4443,-56.9578904127211
600,4447,-528.417786630378
601,4460,-265.9226613250662
602,4470,-266.20099843365483
603,4475,-266.31148041725737
604,4482,-57.18339651333872
605,4484,-57.373178644743234
606,4485,-266.66177561304926
607,4498,-57.496747324380635
608,4501,-57.56893790098002
609,4507,-57.8193294073842
610,4526,-57.85561280439691
611,4535,-58.06957757181249
612,4542,-1424.1272012228892
613,4557,-267.6118767407422
614,4563,-267.66288423060496
615,4564,-530.8824957935522
616,4573,-58.597507502231565
617,4575,-58.880008731200405
618,4579,-531.6487958061857
619,4614,-58.9968460666845
620,4624,-59.09264615509687
621,4634,-59.13219612221644
622,4643,-268.93254405476273
623,4658,-269.0776705250519
624,4660,-59.90188908438745
625,4664,-60.03795031285233
626,4670,-60.19660803461147
627,4690,-270.02089938965537
628,4712,-270.2129935706171
629,4719,-60.580631365672616
630,4736,-533.6274809301922
631,4742,-60.71927761048596
632,4762,-270.7685514588943
633,4764,-61.088110969430545
634,4775,-271.05940758924316
635,4794,-61.18611145002342
636,4798,-61.22459189219484
637,4802,-61.23240042600969
638,4809,-534.4811749386658
639,4813,-61.263583899410435
640,4829,-61.27541996377062
641,4833,-61.29465630132347
642,4834,-61.328328102228284
643,4836,-61.45008487596647
644,4850,-534.8792361060232
645,4863,-534.9443667105443
646,4865,-61.70967820000419
647,4866,-61.864374264030744
648,4871,-61.99186207609307
649,4896,-62.033322890285945
650,4899,-62.304133291827156
651,4906,-1124.0726093626454
652,4915,-62.534224410462684
653,4918,-272.7258020178351
654,4923,-272.87335959101915
655,4927,-62.74152239407272
656,4930,-62.90311080084575
657,4932,-62.96251074561155
658,4947,-63.00253757054338
659,4964,-273.1814876439571
660,4966,-63.09317571562701
661,4978,-536.9454264446881
662,4982,-63.280379863253074
663,4993,-63.3335715707351
664,5014,-63.39265569432371
665,5018,-273.7477382683883
666,5039,-274.0225892455792
667,5051,-1126.3225334805284
668,5054,-538.1648196923625
669,5057,-63.915789712539436
670,5067,-63.95430084533626
671,5068,-64.07735231134063
672,5071,-64.18403096380075
673,5093,-64.1970659837732
674,5095,-1127.4380755229186
675,5100,-827.3182245273229
676,5105,-64.43199676111362
677,5111,-64.48223210326069
678,5115,-64.72487798841075
679,5136,-275.4181936994321
680,5137,-275.70761075690484
681,5139,-275.7446704983795
682,5140,-275.8506084769497
683,5146,-65.04692560971125
684,5147,-65.04970804773848
685,5150,-65.22949799058779
686,5153,-276.1283865949306
687,5169,-828.6865096249885
688,5170,-65.38556838783597
689,5177,-65.54057130488627
690,5188,-276.7121790547835
691,5190,-65.83396183942409
692,5203,-65.89444341459978
693,5204,-276.8441145292254
694,5212,-541.0890516840336
695,5223,-1130.321434856949
696,5235,-66.0845991406004
697,5253,-66.3710385640486
698,5268,-66.50338704553337
699,5286,-66.59431502029747
700,5295,-66.67423051094852
701,5312,-66.68956695627321
702,5315,-66.77922078414463
703,5323,-67.51604620660129
704,5333,-278.71182232453157
705,5341,-831.7930054241715
706,5343,-67.6846792079898
707,5345,-279.1444179429395
708,5352,-543.5919333611487
709,5356,-67.77950887822101
710,5364,-279.51602176394886
711,5366,-544.0392621975316
712,5370,-833.0097004297659
713,5384,-67.92681682134162
714,5389,-544.3715193439257
715,5400,-279.89670486463683
716,5442,-68.15624355886291
717,5444,-68.36964467410536
718,5449,-68.39197547943229
719,5454,-68.46837502238805
720,5455,-68.54331198199236
721,5457,-280.4318700539425
722,5468,-68.62995172934961
723,5479,-280.53850083350517
724,5480,-68.84308609992377
725,5487,-68.88945341317049
726,5495,-69.11793404602497
727,5498,-69.2350247780355
728,5504,-834.4820942006222
729,5509,-69.40332553676876
730,5517,-69.65323885240417
731,5540,-1441.3253154782024
732,5545,-69.84447339957637
733,5558,-69.88888672563439
734,5563,-69.91364517175441
735,5564,-69.95016408501351
736,5566,-69.98395935935878
737,5575,-69.99465224109554
738,5577,-546.9295334075932
739,5594,-70.26875580841147
740,5596,-836.1428405619654
741,5598,-70.48805064302314
742,5606,-282.64316170482016
743,5612,-547.5111429850303
744,5621,-70.69914722822455
745,5622,-70.71157234173506
746,5627,-282.909074609267
747,5647,-70.91994836521263
748,5648,-283.21755409781304
749,5663,-70.93346854798892
750,5691,-70.98878019959477
751,5693,-548.2877217538075
752,5697,-71.13607777067045
753,5698,-71.17132478043169
754,5711,-283.5806251751287
755,5716,-71.23084655474372
756,5720,-283.68962206103606
757,5734,-283.7120196698986
758,5744,-837.5092081494599
759,5753,-71.45762017752634
760,5755,-549.0534851370794
761,5756,-71.62290873879351
762,5760,-71.66055894224075
763,5765,-71.74765182933339
764,5766,-71.98252567432041
765,5783,-72.02467388994023
766,5805,-72.060910842863
767,5808,-72.08790634458524
768,5823,-72.16669293890118
769,5824,-72.32776613325882
770,5830,-1754.8188308944882
771,5832,-285.1119608072604
772,5836,-72.45744435305272
773,5839,-72.51640177049308
774,5840,-285.3822973537294
775,5844,-72.61586821492574
776,5855,-550.5283232165125
777,5865,-1139.9831154312515
778,5867,-72.75123308830098
779,5868,-72.77494065482983
780,5875,-72.78276419840176
781,5878,-72.78536360703686
782,5881,-72.89086268664664
783,5891,-72.89520565696512
784,5900,-73.222867350929
785,5906,-286.2147584214597
786,5907,-286.47770963233665
787,5908,-73.28683927824369
788,5911,-1141.0519761716614
789,5915,-551.8043964051899
790,5920,-286.6369172553575
791,5923,-551.9087413511024
792,5943,-286.9432875138684
793,5948,-73.62425050659749
794,5955,-287.06825898834086
795,5956,-73.644716025143
796,5963,-552.3794784929983
797,5966,-73.7178963486316
798,5971,-552.6183332120277
799,5972,-73.85636633184208
800,5997,-73.9567664123249
801,6002,-73.97521066220907
802,6003,-74.09544441164292
803,6009,-74.11131549291235
804,6015,-74.1278064795722
805,6019,-288.02341306324206
806,6028,-74.41598302915236
807,6033,-74.42021793586798
808,6040,-74.48842090126823
809,6042,-288.5471011688053
810,6045,-288.62156755400065
811,6064,-288.83146168934695
812,6070,-289.0172048206159
813,6075,-75.04542184664251
814,6079,-75.1436391528041
815,6101,-75.26236805403937
816,6104,-75.3100183688789
817,6111,-75.37178376785079
818,6129,-289.5684200546548
819,6137,-75.57953927642916
820,6139,-75.59280245575121
821,6141,-75.65678240870204
822,6144,-75.72534281221351
823,6146,-75.84639005993381
824,6151,-290.2213409938406
825,6152,-76.15736947903702
826,6163,-76.18344110964938
827,6170,-555.8094155675926
828,6171,-76.3559789592573
829,6185,-76.37649188208661
830,6187,-290.6219611619829
831,6200,-290.75693638554776
832,6201,-76.46003542326503
833,6214,-76.5747701663563
834,6215,-290.9945638257134
835,6217,-556.4995897270787
836,6219,-556.7161977892965
837,6226,-291.3727362386594
838,6230,-76.8496248637365
839,6233,-76.94046492918005
840,6234,-291.5719370817392
841,6241,-557.4287103897823
842,6257,-77.2869487558446
843,6263,-77.38417904123526
844,6266,-292.20701154076346
845,6275,-77.5305446848206
846,6284,-77.57673998359064
847,6303,-77.58220960562426
848,6317,-77.6230194414295
849,6322,-77.64577560263433
850,6323,-292.4135430361939
851,6340,-77.76594385310375
852,6345,-558.291077889281
853,6355,-558.4535526789114
854,6362,-292.83816006350116
855,6369,-77.90186023511092
856,6395,-293.21421789129
857,6396,-1148.4712145209514
858,6399,-78.24903621231306
859,6425,-78.26308015439326
860,6434,-78.4986458870045
861,6437,-78.77931941162535
862,6448,-78.82260091429748
863,6452,-78.92542616223716
864,6459,-79.0568286095446
865,6471,-79.06470713429485
866,6478,-79.14132651606519
867,6484,-79.1461253679795
868,6491,-79.20591278741381
869,6504,-79.29580742921837
870,6510,-2390.05216599266
871,6554,-79.38796435997301
872,6571,-294.5521298723211
873,6573,-79.45987434920073
874,6579,-79.58414724823251
875,6583,-79.61756166793282
876,6584,-79.82020839283814
877,6586,-79.98791841284032
878,6588,-850.1903081371256
879,6599,-295.3115240371326
880,6609,-80.1132237588115
881,6616,-1151.2322095918635
882,6633,-80.1884859431375
883,6638,-80.31057868142511
884,6639,-295.8399621906374
885,6670,-80.31798438576232
886,6695,-295.86722755411733
887,6709,-562.0613948501873
888,6713,-80.53440243114915
889,6731,-80.60336526817332
890,6743,-80.78876290022902
891,6755,-80.79800840005771
892,6756,-80.83410620905619
893,6760,-562.4946048995907
894,6766,-296.4576301000966
895,6772,-81.11975416968335
896,6779,-81.13403824301736
897,6783,-81.31541561181382
898,6785,-81.37126675798504
899,6794,-81.51545899424491
900,6811,-81.6220400897331
901,6812,-81.66431391654373
902,6824,-297.91313869474925
903,6833,-82.45237949353702
904,6846,-82.49614645576617
905,6847,-298.3819991906239
906,6853,-298.4390838399545
907,6857,-82.81222121023575
908,6862,-564.991812903646
909,6863,-82.96011642212648
910,6918,-298.93957205442985
911,6921,-82.97349112592906
912,6927,-83.12865601523276
913,6961,-83.31461775233902
914,6962,-83.412535076003
915,6963,-299.5211721960259
916,6971,-83.57641186268688
917,6999,-83.61926451623333
918,7000,-83.64765417523972
919,7005,-83.72714034383955
920,7008,-2396.531787738033
921,7010,-84.00232859926007
922,7014,-300.180498020336
923,7016,-84.11313847977618
924,7021,-300.35089970009403
925,7024,-856.1537238441433
926,7033,-84.29426474740762
927,7038,-84.57174249900822
928,7049,-84.66833974101041
929,7068,-84.76302372263967
930,7073,-567.7177381467427
931,7075,-84.93986070863298
932,7077,-301.6173144855004
933,7081,-85.22178046799411
934,7083,-301.726018663574
935,7086,-85.28173994418046
936,7099,-1158.6203908656007
937,7101,-85.36174468717275
938,7111,-85.5216155153264
939,7119,-85.71256869677529
940,7130,-85.86896367948043
941,7134,-569.203034656915
942,7142,-569.4631397712501
943,7144,-86.03815870033884
944,7147,-302.7913505371848
945,7149,-86.14949465973609
946,7161,-303.06814660147415
947,7163,-86.2702112219174
948,7164,-570.1775714470114
949,7169,-570.433195552685
950,7175,-86.47981421449356
951,7181,-86.48897601752321
952,7186,-86.58736569474672
953,7190,-860.1126376571215
954,7194,-860.3418639696383
955,7203,-86.81293304584403
956,7204,-304.0424916450554
957,7210,-571.0337537581836
958,7217,-86.97146965098159
959,7235,-87.15184273710611
960,7236,-87.20899194397407
961,7237,-87.2680838825226
962,7243,-87.32978249580651
963,7261,-87.33587672576641
964,7262,-2402.42927253595
965,7263,-87.4981801696847
966,7264,-87.60190035370897
967,7268,-305.13494342564354
968,7273,-87.70052928336725
969,7276,-87.8107656748507
970,7284,-87.8424593725112
971,7299,-572.2858652614468
972,7307,-88.08524442978569
973,7315,-88.13830823647072
974,7321,-88.23719315184758
975,7326,-1163.5769619316552
976,7331,-88.4109327761276
977,7335,-1163.6747609341755
978,7338,-88.70674352299261
979,7345,-3033.0278654469166
980,7355,-306.4324303181779
981,7374,-573.5792885070628
982,7381,-88.94647096864077
983,7384,-1164.8877048505728
984,7394,-88.95495351727345
985,7403,-307.0130423352839
986,7420,-89.39164145610766
987,7421,-307.280932927727
988,7423,-307.3473667770461
989,7425,-89.4725492503519
990,7443,-89.49587342943846
991,7445,-89.51440195433429
992,7454,-1472.0011555856154
993,7462,-864.9202315864159
994,7477,-89.84919102552237
995,7485,-89.97505387413776
996,7496,-575.3793539852795
997,7498,-90.0799788106865
998,7507,-90.1478330362533
999,7509,-575.7231477350483
1000,7511,-308.5510224808445
1001,7516,-90.48438020987965
1002,7519,-866.0951123762579
1003,7522,-308.90897289575264
1004,7523,-90.94185076476947
