,match,profit
599,2908,-553.0
600,2909,-553.0
601,2910,-1525.0
602,2913,-418.0
603,2916,-396.0
604,2930,-441.0
605,2936,-657.0
606,2941,-1899.0
607,2942,-1084.0
608,2944,-441.0
609,2945,-553.0
610,2948,-657.0
611,2956,-374.0
612,2959,-418.0
613,2966,-731.0
614,2979,-396.0
615,2982,-374.0
616,2989,-731.0
617,3002,-418.0
618,3010,-2034.0
619,3027,-867.0
620,3034,-731.0
621,3035,-731.0
622,3038,-418.0
623,3041,-1286.0
624,3044,-657.0
625,3047,-418.0
626,3051,-441.0
627,3054,-553.0
628,3057,-1525.0
629,3072,-693.0
630,3076,-1286.0
631,3080,-2034.0
632,3088,-441.0
633,3097,-731.0
634,3099,-441.0
635,3104,-731.0
636,3107,-1084.0
637,3116,-731.0
638,3119,-731.0
639,3120,-441.0
640,3130,-396.0
641,3133,-1286.0
642,3138,-1525.0
643,3140,-1966.0
644,3142,-731.0
645,3143,-1525.0
646,3146,-396.0
647,3156,-867.0
648,3167,-1525.0
649,3180,-731.0
650,3189,-418.0
651,3202,-2475.0
652,3203,-441.0
653,3204,-731.0
654,3211,-731.0
655,3212,-731.0
656,3219,-1286.0
657,3223,-2408.0
658,3226,-441.0
659,3238,-693.0
660,3239,-1286.0
661,3243,-731.0
662,3246,-441.0
663,3247,-1525.0
664,3264,-1525.0
665,3266,-867.0
666,3279,-1084.0
667,3281,-374.0
668,3290,-396.0
669,3307,-418.0
670,3317,-524.0
671,3318,-657.0
672,3331,-1028.0
673,3336,-553.0
674,3337,-1286.0
675,3339,-1084.0
676,3341,-1286.0
677,3357,-867.0
678,3358,-2034.0
679,3365,-867.0
680,3369,-418.0
681,3375,-2034.0
682,3383,-441.0
683,3395,-524.0
684,3401,-731.0
685,3403,-1286.0
686,3406,-396.0
687,3411,-1286.0
688,3417,-1028.0
689,3421,-553.0
690,3422,-3858.75
691,3429,-731.0
692,3430,-1028.0
693,3432,-441.0
694,3435,-396.0
695,3440,-1525.0
696,3441,-657.0
697,3442,-396.0
698,3444,-441.0
699,3446,-731.0
700,3448,-867.0
701,3449,-441.0
702,3450,-731.0
703,3452,-2713.0
704,3454,-867.0
705,3457,-867.0
706,3458,-374.0
707,3463,-553.0
708,3466,-1084.0
709,3467,-731.0
710,3472,-441.0
711,3476,-2713.0
712,3478,-867.0
713,3484,-731.0
714,3485,-731.0
715,3491,-2034.0
716,3492,-657.0
717,3497,-441.0
718,3499,-657.0
719,3509,-731.0
720,3515,-3406.0
721,3517,-441.0
722,3530,-553.0
723,3536,-553.0
724,3539,-1028.0
725,3541,-524.0
726,3544,-553.0
727,3555,-1525.0
728,3561,-553.0
729,3562,-441.0
730,3563,-1028.0
731,3566,-1286.0
732,3569,-1028.0
733,3570,-524.0
734,3574,-867.0
735,3575,-693.0
736,3580,-1286.0
737,3581,-1286.0
738,3584,-2475.0
739,3585,-3370.0
740,3587,-731.0
741,3596,-1525.0
742,3597,-441.0
743,3611,-1286.0
744,3615,-731.0
745,3616,-867.0
746,3619,-396.0
747,3626,-657.0
748,3635,-1028.0
749,3639,-553.0
750,3641,-2034.0
751,3652,-867.0
752,3660,-731.0
753,3671,-731.0
754,3680,-1028.0
755,3683,-657.0
756,3691,-441.0
757,3697,-693.0
758,3701,-1966.0
759,3713,-524.0
760,3716,-374.0
761,3720,-441.0
762,3721,-441.0
763,3728,-657.0
764,3739,-441.0
765,3747,-441.0
766,3764,-374.0
767,3767,-418.0
768,3773,-731.0
769,3776,-553.0
770,3781,-1525.0
771,3783,-441.0
772,3793,-553.0
773,3794,-657.0
774,3801,-374.0
775,3802,-441.0
776,3803,-418.0
777,3804,-418.0
778,3805,-553.0
779,3810,-1286.0
780,3811,-441.0
781,3814,-524.0
782,3816,-441.0
783,3817,-441.0
784,3825,-553.0
785,3832,-553.0
786,3854,-867.0
787,3862,-1525.0
788,3897,-1525.0
789,3905,-524.0
790,3913,-374.0
791,3928,-867.0
792,3929,-731.0
793,3935,-657.0
794,3936,-524.0
795,3942,-1028.0
796,3956,-867.0
797,3959,-553.0
798,3963,-731.0
799,3966,-418.0
800,3967,-418.0
801,3968,-693.0
802,3979,-374.0
803,3986,-418.0
804,3987,-553.0
805,3995,-731.0
806,3999,-1525.0
807,4002,-1084.0
808,4008,-867.0
809,4013,-553.0
810,4017,-553.0
811,4021,-396.0
812,4023,-374.0
813,4024,-1084.0
814,4032,-731.0
815,4037,-418.0
816,4040,-2034.0
817,4045,-418.0
818,4047,-553.0
819,4049,-553.0
820,4052,-1943.0
821,4053,-867.0
822,4069,-2713.0
823,4074,-1525.0
824,4080,-553.0
825,4081,-657.0
826,4084,-1525.0
827,4097,-867.0
828,4102,-374.0
829,4104,-496.0
830,4105,-1525.0
831,4112,-867.0
832,4116,-553.0
833,4122,-693.0
834,4135,-867.0
835,4146,-867.0
836,4157,-418.0
837,4159,-418.0
838,4167,-1084.0
839,4171,-3580.0
840,4176,-1525.0
841,4182,-657.0
842,4184,-1525.0
843,4187,-1286.0
844,4191,-1286.0
845,4192,-396.0
846,4196,-1084.0
847,4205,-867.0
848,4206,-553.0
849,4216,-496.0
850,4231,-1286.0
851,4233,-524.0
852,4236,-1286.0
853,4240,-1084.0
854,4241,-693.0
855,4247,-867.0
856,4249,-553.0
857,4250,-1028.0
858,4256,-553.0
859,4265,-496.0
860,4273,-496.0
861,4282,-822.0
862,4284,-524.0
863,4291,-867.0
864,4292,-867.0
865,4299,-1525.0
866,4302,-496.0
867,4307,-496.0
868,4309,-553.0
869,4323,-1028.0
870,4332,-1028.0
871,4333,-867.0
872,4334,-374.0
873,4339,-418.0
874,4347,-396.0
875,4370,-2587.0
876,4375,-2034.0
877,4379,-524.0
878,4383,-1286.0
879,4396,-1286.0
880,4404,-1286.0
881,4415,-418.0
882,4438,-396.0
883,4440,-374.0
884,4442,-867.0
885,4443,-553.0
886,4447,-1943.0
887,4460,-1525.0
888,4470,-1525.0
889,4475,-1028.0
890,4481,-418.0
891,4482,-693.0
892,4484,-553.0
893,4485,-1286.0
894,4498,-553.0
895,4501,-693.0
896,4507,-867.0
897,4516,-496.0
898,4517,-418.0
899,4526,-553.0
900,4535,-553.0
901,4542,-3266.0
902,4557,-1286.0
903,4563,-1286.0
904,4564,-1525.0
905,4573,-553.0
906,4575,-693.0
907,4579,-1715.0
908,4581,-418.0
909,4607,-374.0
910,4611,-418.0
911,4613,-418.0
912,4614,-822.0
913,4624,-553.0
914,4634,-867.0
915,4643,-1286.0
916,4658,-1286.0
917,4660,-657.0
918,4664,-524.0
919,4667,-418.0
920,4669,-524.0
921,4670,-693.0
922,4690,-1028.0
923,4705,-496.0
924,4712,-1286.0
925,4719,-693.0
926,4732,-374.0
927,4734,-418.0
928,4736,-1682.0
929,4742,-867.0
930,4748,-418.0
931,4749,-374.0
932,4762,-1219.0
933,4764,-553.0
934,4768,-418.0
935,4773,-418.0
936,4775,-1028.0
937,4794,-867.0
938,4798,-553.0
939,4801,-418.0
940,4802,-622.0
941,4809,-1715.0
942,4813,-524.0
943,4829,-524.0
944,4833,-524.0
945,4834,-867.0
946,4836,-693.0
947,4844,-496.0
948,4850,-1660.0
949,4863,-1715.0
950,4865,-867.0
951,4866,-524.0
952,4871,-524.0
953,4896,-524.0
954,4899,-524.0
955,4906,-3109.0
956,4915,-693.0
957,4918,-1028.0
958,4923,-1286.0
959,4927,-524.0
960,4930,-693.0
961,4932,-693.0
962,4947,-524.0
963,4964,-1286.0
964,4966,-867.0
965,4973,-524.0
966,4978,-2034.0
967,4982,-693.0
968,4987,-496.0
969,4993,-1028.0
970,4998,-374.0
971,5005,-418.0
972,5014,-524.0
973,5018,-1028.0
974,5025,-374.0
975,5039,-1028.0
976,5047,-396.0
977,5051,-2713.0
978,5054,-1715.0
979,5057,-524.0
980,5067,-524.0
981,5068,-657.0
982,5071,-693.0
983,5077,-396.0
984,5081,-396.0
985,5089,-396.0
986,5093,-693.0
987,5095,-2713.0
988,5098,-470.0
989,5100,-2034.0
990,5105,-622.0
991,5111,-693.0
992,5115,-524.0
993,5124,-396.0
994,5136,-1286.0
995,5137,-1028.0
996,5139,-1286.0
997,5140,-1028.0
998,5144,-396.0
999,5145,-496.0
1000,5146,-1028.0
1001,5147,-867.0
1002,5150,-693.0
1003,5153,-1286.0
1004,5169,-2034.0
1005,5170,-822.0
1006,5177,-867.0
1007,5181,-396.0
1008,5188,-1028.0
1009,5190,-622.0
1010,5194,-374.0
1011,5203,-693.0
1012,5204,-1286.0
1013,5212,-1286.0
1014,5217,-396.0
1015,5223,-2713.0
1016,5235,-524.0
1017,5250,-470.0
1018,5253,-693.0
1019,5268,-867.0
1020,5286,-867.0
1021,5295,-693.0
1022,5301,-470.0
1023,5302,-396.0
1024,5305,-374.0
1025,5308,-396.0
1026,5311,-470.0
1027,5312,-693.0
1028,5315,-693.0
1029,5323,-524.0
1030,5333,-1286.0
1031,5341,-2034.0
1032,5343,-867.0
1033,5345,-1286.0
1034,5351,-396.0
1035,5352,-1715.0
1036,5356,-867.0
1037,5359,-496.0
1038,5362,-470.0
1039,5364,-1028.0
1040,5366,-1715.0
1041,5370,-2034.0
1042,5379,-374.0
1043,5384,-693.0
1044,5389,-1286.0
1045,5400,-1028.0
1046,5409,-470.0
1047,5442,-524.0
1048,5444,-524.0
1049,5449,-822.0
1050,5454,-867.0
1051,5455,-1028.0
1052,5457,-1286.0
1053,5468,-867.0
1054,5479,-1028.0
1055,5480,-867.0
1056,5487,-693.0
1057,5495,-693.0
1058,5498,-693.0
1059,5504,-2034.0
1060,5509,-822.0
1061,5510,-374.0
1062,5514,-396.0
1063,5517,-524.0
1064,5540,-3209.0
1065,5545,-867.0
1066,5548,-470.0
1067,5558,-657.0
1068,5563,-867.0
1069,5564,-524.0
1070,5566,-822.0
1071,5568,-496.0
1072,5575,-822.0
1073,5577,-1715.0
1074,5594,-524.0
1075,5596,-2034.0
1076,5598,-524.0
1077,5606,-1446.0
1078,5612,-1715.0
1079,5614,-396.0
1080,5621,-693.0
1081,5622,-822.0
1082,5624,-496.0
1083,5627,-1219.0
1084,5647,-524.0
1085,5648,-1219.0
1086,5649,-496.0
1087,5663,-867.0
1088,5664,-470.0
1089,5691,-524.0
1090,5693,-1446.0
1091,5697,-524.0
1092,5698,-524.0
1093,5703,-396.0
1094,5711,-1219.0
1095,5716,-657.0
1096,5720,-1446.0
1097,5728,-374.0
1098,5734,-1219.0
1099,5744,-2034.0
1100,5753,-822.0
1101,5755,-1715.0
1102,5756,-822.0
1103,5760,-524.0
1104,5765,-524.0
1105,5766,-779.0
1106,5767,-374.0
1107,5783,-657.0
1108,5787,-374.0
1109,5789,-396.0
1110,5805,-1028.0
1111,5806,-470.0
1112,5808,-822.0
1113,5817,-396.0
1114,5823,-867.0
1115,5824,-524.0
1116,5827,-396.0
1117,5830,-3858.75
1118,5832,-1219.0
1119,5836,-524.0
1120,5837,-496.0
1121,5839,-657.0
1122,5840,-1028.0
1123,5841,-524.0
1124,5844,-657.0
1125,5846,-496.0
1126,5848,-470.0
1127,5855,-1715.0
1128,5865,-2713.0
1129,5867,-867.0
1130,5868,-867.0
1131,5875,-524.0
1132,5878,-524.0
1133,5881,-657.0
1134,5886,-496.0
1135,5891,-867.0
1136,5899,-374.0
1137,5900,-524.0
1138,5906,-1219.0
1139,5907,-1028.0
1140,5908,-524.0
1141,5911,-2713.0
1142,5915,-2034.0
1143,5920,-1028.0
1144,5923,-1715.0
1145,5937,-396.0
1146,5943,-1219.0
1147,5948,-779.0
1148,5955,-1219.0
1149,5956,-657.0
1150,5963,-1715.0
1151,5966,-524.0
1152,5967,-470.0
1153,5971,-1715.0
1154,5972,-622.0
1155,5985,-524.0
1156,5997,-822.0
1157,5998,-396.0
1158,6002,-524.0
1159,6003,-524.0
1160,6009,-657.0
1161,6012,-396.0
1162,6015,-622.0
1163,6019,-1219.0
1164,6020,-396.0
1165,6028,-657.0
1166,6033,-524.0
1167,6037,-470.0
1168,6038,-470.0
1169,6040,-867.0
1170,6042,-1219.0
1171,6045,-1028.0
1172,6047,-496.0
1173,6061,-470.0
1174,6064,-1028.0
1175,6070,-1028.0
1176,6075,-779.0
1177,6079,-822.0
1178,6084,-396.0
1179,6099,-496.0
1180,6101,-867.0
1181,6104,-524.0
1182,6111,-524.0
1183,6116,-396.0
1184,6129,-1028.0
1185,6132,-396.0
1186,6137,-524.0
1187,6139,-779.0
1188,6141,-779.0
1189,6144,-779.0
1190,6146,-1028.0
1191,6147,-396.0
1192,6151,-1219.0
1193,6152,-622.0
1194,6161,-524.0
1195,6163,-524.0
1196,6170,-1715.0
1197,6171,-657.0
1198,6185,-524.0
1199,6187,-1028.0
1200,6200,-1446.0
1201,6201,-657.0
1202,6203,-445.0
1203,6206,-374.0
1204,6214,-524.0
1205,6215,-1219.0
1206,6217,-2034.0
1207,6219,-1715.0
1208,6226,-1028.0
1209,6230,-975.0
1210,6233,-524.0
1211,6234,-1219.0
1212,6241,-1446.0
1213,6246,-374.0
1214,6257,-822.0
1215,6263,-822.0
1216,6266,-1219.0
1217,6275,-622.0
1218,6284,-822.0
1219,6291,-496.0
1220,6303,-657.0
1221,6316,-470.0
1222,6317,-524.0
1223,6318,-374.0
1224,6322,-657.0
1225,6323,-1219.0
1226,6333,-496.0
1227,6340,-622.0
1228,6343,-374.0
1229,6345,-1715.0
1230,6355,-1715.0
1231,6356,-374.0
1232,6362,-1446.0
1233,6369,-657.0
1234,6375,-374.0
1235,6378,-496.0
1236,6379,-374.0
1237,6380,-374.0
1238,6385,-374.0
1239,6387,-374.0
1240,6395,-1219.0
1241,6396,-2713.0
1242,6399,-1028.0
1243,6417,-496.0
1244,6425,-1028.0
1245,6434,-657.0
1246,6437,-657.0
1247,6448,-524.0
1248,6452,-657.0
1249,6459,-657.0
1250,6470,-445.0
1251,6471,-822.0
1252,6478,-524.0
1253,6484,-822.0
1254,6491,-657.0
1255,6504,-822.0
1256,6508,-496.0
1257,6510,-4833.75
1258,6541,-374.0
1259,6548,-445.0
1260,6551,-470.0
1261,6554,-524.0
1262,6571,-1028.0
1263,6573,-524.0
1264,6579,-524.0
1265,6580,-496.0
1266,6583,-822.0
1267,6584,-1028.0
1268,6586,-524.0
1269,6588,-2479.0
1270,6599,-1446.0
1271,6609,-822.0
1272,6616,-2713.0
1273,6618,-374.0
1274,6623,-374.0
1275,6633,-622.0
1276,6638,-524.0
1277,6639,-1028.0
1278,6640,-374.0
1279,6657,-374.0
1280,6660,-374.0
1281,6667,-374.0
1282,6670,-779.0
1283,6684,-445.0
1284,6685,-374.0
1285,6695,-1446.0
1286,6707,-445.0
1287,6709,-1715.0
1288,6710,-496.0
1289,6713,-657.0
1290,6731,-657.0
1291,6743,-779.0
1292,6755,-822.0
1293,6756,-496.0
1294,6760,-1446.0
1295,6762,-374.0
1296,6766,-1446.0
1297,6772,-822.0
1298,6779,-822.0
1299,6783,-657.0
1300,6785,-657.0
1301,6794,-975.0
1302,6801,-445.0
1303,6804,-374.0
1304,6809,-470.0
1305,6811,-622.0
1306,6812,-822.0
1307,6816,-470.0
1308,6817,-496.0
1309,6822,-470.0
1310,6824,-1028.0
1311,6828,-445.0
1312,6832,-374.0
1313,6833,-496.0
1314,6836,-496.0
1315,6846,-657.0
1316,6847,-1219.0
1317,6853,-1446.0
1318,6856,-374.0
1319,6857,-975.0
1320,6862,-1446.0
1321,6863,-779.0
1322,6874,-445.0
1323,6907,-445.0
1324,6918,-1028.0
1325,6921,-657.0
1326,6924,-374.0
1327,6927,-657.0
1328,6939,-445.0
1329,6943,-496.0
1330,6954,-374.0
1331,6961,-975.0
1332,6962,-657.0
1333,6963,-1446.0
1334,6966,-470.0
1335,6971,-1028.0
1336,6989,-374.0
1337,6999,-822.0
1338,7000,-1028.0
1339,7005,-622.0
1340,7006,-496.0
1341,7008,-5077.75
1342,7010,-589.0
1343,7013,-374.0
1344,7014,-1446.0
1345,7016,-496.0
1346,7021,-1446.0
