,match,profit
3730,b'j;\x00\x00\x00\x00\x00\x00',-257.1657240766026
3731,"b',8\x00\x00\x00\x00\x00\x00'",-257.0477455754295
3732,b'\xbd8\x00\x00\x00\x00\x00\x00',-256.9066390631209
3733,b'f\x0b\x00\x00\x00\x00\x00\x00',-256.90372612269266
3734,b'R=\x00\x00\x00\x00\x00\x00',-256.8861905455182
3735,b'-\x07\x00\x00\x00\x00\x00\x00',-256.88230326566827
3736,b'\x938\x00\x00\x00\x00\x00\x00',-256.7925374240134
3737,b'\xef\x12\x00\x00\x00\x00\x00\x00',-256.7892874243043
3738,b'\xf0\x03\x00\x00\x00\x00\x00\x00',-256.7749866463622
3739,b'\xfe=\x00\x00\x00\x00\x00\x00',-256.7401474351881
3740,b'/(\x00\x00\x00\x00\x00\x00',-256.7232294594115
3741,b'\x196\x00\x00\x00\x00\x00\x00',-256.67164010097036
3742,b'\xb4\x1b\x00\x00\x00\x00\x00\x00',-256.6511999848192
3743,b'\x00\x01\x00\x00\x00\x00\x00\x00',-256.58486098544967
3744,b' \x15\x00\x00\x00\x00\x00\x00',-256.55051009492365
3745,b'S3\x00\x00\x00\x00\x00\x00',-256.42793046873544
3746,b'y\x07\x00\x00\x00\x00\x00\x00',-256.2961871007091
3747,b'\xa7\x13\x00\x00\x00\x00\x00\x00',-256.2677430582465
3748,b'\x9e\x0e\x00\x00\x00\x00\x00\x00',-256.21000677606673
3749,b'K\x06\x00\x00\x00\x00\x00\x00',-256.2028483896295
3750,b'\xbb\t\x00\x00\x00\x00\x00\x00',-256.080519915551
3751,b'B3\x00\x00\x00\x00\x00\x00',-255.9931904012332
3752,b'r=\x00\x00\x00\x00\x00\x00',-255.89927739365683
3753,b'\xed\x01\x00\x00\x00\x00\x00\x00',-255.82879262338122
3754,b'VA\x00\x00\x00\x00\x00\x00',-255.6945202982959
3755,b'+(\x00\x00\x00\x00\x00\x00',-255.67310253505386
3756,"b'w""\x00\x00\x00\x00\x00\x00'",-255.5864651045569
3757,b'\x8e:\x00\x00\x00\x00\x00\x00',-255.556069987888
3758,b'60\x00\x00\x00\x00\x00\x00',-255.5230971998954
3759,b'\x1e\x0c\x00\x00\x00\x00\x00\x00',-255.44123540637173
3760,b'\xa4?\x00\x00\x00\x00\x00\x00',-255.11011450077024
3761,b'\xa53\x00\x00\x00\x00\x00\x00',-255.056491349821
3762,b'\xd8\x07\x00\x00\x00\x00\x00\x00',-254.82836355985583
3763,b'O3\x00\x00\x00\x00\x00\x00',-254.69783906793123
3764,b'\xd8\t\x00\x00\x00\x00\x00\x00',-254.62451574145828
3765,b'\x9c\x16\x00\x00\x00\x00\x00\x00',-254.53405326519407
3766,b'`6\x00\x00\x00\x00\x00\x00',-254.47984787007937
3767,b'\x9b\x14\x00\x00\x00\x00\x00\x00',-254.44448038060494
3768,b'\xf2\x04\x00\x00\x00\x00\x00\x00',-254.21686358720513
3769,b'\xd06\x00\x00\x00\x00\x00\x00',-254.21481283150746
3770,b'\xd5\x1e\x00\x00\x00\x00\x00\x00',-254.16027932156948
3771,b'\xac\t\x00\x00\x00\x00\x00\x00',-253.81604209523638
3772,b'\x033\x00\x00\x00\x00\x00\x00',-253.81391555241666
3773,b'\xf8\x1a\x00\x00\x00\x00\x00\x00',-253.7541034833348
3774,b'C/\x00\x00\x00\x00\x00\x00',-253.59080622263477
3775,b'\xec-\x00\x00\x00\x00\x00\x00',-253.44919753538286
3776,b'\xed-\x00\x00\x00\x00\x00\x00',-253.38542883787034
3777,b'\x82\x0e\x00\x00\x00\x00\x00\x00',-253.35445019201174
3778,b'\x13\x03\x00\x00\x00\x00\x00\x00',-253.3306675622924
3779,b'\xd9$\x00\x00\x00\x00\x00\x00',-253.31106491394507
3780,b'\x89\x19\x00\x00\x00\x00\x00\x00',-253.10978789597254
3781,b's(\x00\x00\x00\x00\x00\x00',-253.07545816022233
3782,b'3A\x00\x00\x00\x00\x00\x00',-253.02893798933837
3783,b'\xfd5\x00\x00\x00\x00\x00\x00',-252.99615701678388
3784,b'y\x18\x00\x00\x00\x00\x00\x00',-252.98163524909148
3785,b'\xd73\x00\x00\x00\x00\x00\x00',-252.97313138896337
3786,"b'\xbc""\x00\x00\x00\x00\x00\x00'",-252.92275153552146
3787,b'\xaf\r\x00\x00\x00\x00\x00\x00',-252.9189648779831
3788,b'\t!\x00\x00\x00\x00\x00\x00',-252.89205453193287
3789,b'k6\x00\x00\x00\x00\x00\x00',-252.88079218155903
3790,b'\x00\x08\x00\x00\x00\x00\x00\x00',-252.86736672624338
3791,"b'""\x15\x00\x00\x00\x00\x00\x00'",-252.86443424695295
3792,b';+\x00\x00\x00\x00\x00\x00',-252.7656095970874
3793,b'\xff\x17\x00\x00\x00\x00\x00\x00',-252.72067731252938
3794,b'\xa5&\x00\x00\x00\x00\x00\x00',-252.71046276964117
3795,b'\xaa\x03\x00\x00\x00\x00\x00\x00',-252.6375262725723
3796,b'\xa7#\x00\x00\x00\x00\x00\x00',-252.61812080599216
3797,b'q6\x00\x00\x00\x00\x00\x00',-252.59913571479646
3798,b'\xbd?\x00\x00\x00\x00\x00\x00',-252.46977851595872
3799,b'\xa1\x14\x00\x00\x00\x00\x00\x00',-252.46693969262577
3800,"b""\x84'\x00\x00\x00\x00\x00\x00""",-252.45944030508522
3801,b'\x9f1\x00\x00\x00\x00\x00\x00',-252.4498425822017
3802,b'\xbe\n\x00\x00\x00\x00\x00\x00',-252.33482630911064
3803,b'w&\x00\x00\x00\x00\x00\x00',-252.31689924329822
3804,b'L9\x00\x00\x00\x00\x00\x00',-252.2576861354975
3805,b'\xaa@\x00\x00\x00\x00\x00\x00',-252.15702363708644
3806,b't\x13\x00\x00\x00\x00\x00\x00',-252.01862907030494
3807,b'l:\x00\x00\x00\x00\x00\x00',-251.99902469896892
3808,b'\x88!\x00\x00\x00\x00\x00\x00',-251.93152027802796
3809,b'_<\x00\x00\x00\x00\x00\x00',-251.8807105205948
3810,b'\x90\x15\x00\x00\x00\x00\x00\x00',-251.85355864846898
3811,b'\xe8A\x00\x00\x00\x00\x00\x00',-251.84358352162593
3812,b'+%\x00\x00\x00\x00\x00\x00',-251.83440745678772
3813,b'\xc7B\x00\x00\x00\x00\x00\x00',-251.81056851900684
3814,b'\xe43\x00\x00\x00\x00\x00\x00',-251.773633787315
3815,b'\xaf \x00\x00\x00\x00\x00\x00',-251.64690858580076
3816,b'\xe1%\x00\x00\x00\x00\x00\x00',-251.6304381089533
3817,b'-\x04\x00\x00\x00\x00\x00\x00',-251.62879249743614
3818,b'\x0c\x06\x00\x00\x00\x00\x00\x00',-251.55970905435225
3819,b'\xea\x14\x00\x00\x00\x00\x00\x00',-251.50267404769806
3820,b'\xd6\r\x00\x00\x00\x00\x00\x00',-251.47483305800677
3821,b'\x18?\x00\x00\x00\x00\x00\x00',-251.39255568656483
3822,b'_7\x00\x00\x00\x00\x00\x00',-251.34139630881683
3823,b'\xfd?\x00\x00\x00\x00\x00\x00',-251.2224123445622
3824,b'\x19\n\x00\x00\x00\x00\x00\x00',-251.12185973624332
3825,b'b@\x00\x00\x00\x00\x00\x00',-251.06726380954328
3826,b'@2\x00\x00\x00\x00\x00\x00',-251.05622319567775
3827,b'\xac\x12\x00\x00\x00\x00\x00\x00',-251.01447974363356
3828,b'\xd5\x15\x00\x00\x00\x00\x00\x00',-250.9717177887373
3829,b'_\n\x00\x00\x00\x00\x00\x00',-250.96000891943342
3830,b'\xfc\x14\x00\x00\x00\x00\x00\x00',-250.9321208429747
3831,b'\xdb\x11\x00\x00\x00\x00\x00\x00',-250.9025321462634
3832,b'\x0e\r\x00\x00\x00\x00\x00\x00',-250.90137973778272
3833,b'[\x1d\x00\x00\x00\x00\x00\x00',-250.89460943973089
3834,b'\xc7/\x00\x00\x00\x00\x00\x00',-250.8596218394648
3835,b'G\x13\x00\x00\x00\x00\x00\x00',-250.69202266646985
3836,b'\x84(\x00\x00\x00\x00\x00\x00',-250.5440035255323
3837,b'\xbe\x02\x00\x00\x00\x00\x00\x00',-250.48032640758825
3838,b'\xc4\x00\x00\x00\x00\x00\x00\x00',-250.38616907477146
3839,b'\xd4C\x00\x00\x00\x00\x00\x00',-250.3112922312061
3840,b'=\t\x00\x00\x00\x00\x00\x00',-250.28783141434795
3841,b'\x04\x19\x00\x00\x00\x00\x00\x00',-250.1548406656347
3842,b'e\x05\x00\x00\x00\x00\x00\x00',-250.15056472571865
3843,b'V3\x00\x00\x00\x00\x00\x00',-250.04956570274172
3844,b'\xd1\x1d\x00\x00\x00\x00\x00\x00',-250.02625166982727
3845,b'\xc1;\x00\x00\x00\x00\x00\x00',-250.00186200230496
3846,b'^\x11\x00\x00\x00\x00\x00\x00',-249.97748529071023
3847,b'72\x00\x00\x00\x00\x00\x00',-249.88751556233055
3848,b'7\x04\x00\x00\x00\x00\x00\x00',-249.7506717040677
3849,"b'\x01""\x00\x00\x00\x00\x00\x00'",-249.7049743037712
3850,b'3@\x00\x00\x00\x00\x00\x00',-249.61644131176706
3851,b'!\x12\x00\x00\x00\x00\x00\x00',-249.51415625674414
3852,b'\x9f4\x00\x00\x00\x00\x00\x00',-249.47608292210276
3853,b'\x95\x10\x00\x00\x00\x00\x00\x00',-249.40486023243722
3854,b'8\x11\x00\x00\x00\x00\x00\x00',-249.36650758134374
3855,b'\x87\t\x00\x00\x00\x00\x00\x00',-249.31424011652538
3856,b'\x0e\x02\x00\x00\x00\x00\x00\x00',-249.31033156820038
3857,b'n\x0c\x00\x00\x00\x00\x00\x00',-249.10671348607164
3858,b'\x1a!\x00\x00\x00\x00\x00\x00',-249.10235110983632
3859,"b"")'\x00\x00\x00\x00\x00\x00""",-249.08430766600927
3860,b'\x8a@\x00\x00\x00\x00\x00\x00',-249.0529854126938
3861,"b'\xc0""\x00\x00\x00\x00\x00\x00'",-249.0317771226322
3862,b'\xff\x1e\x00\x00\x00\x00\x00\x00',-249.00677796590838
3863,b'\xda>\x00\x00\x00\x00\x00\x00',-248.96814558254007
3864,b'\xf1\x12\x00\x00\x00\x00\x00\x00',-248.9562220809222
3865,b'\x95\x08\x00\x00\x00\x00\x00\x00',-248.93759962348614
3866,b'v\x03\x00\x00\x00\x00\x00\x00',-248.93479426676856
3867,b'\x8e<\x00\x00\x00\x00\x00\x00',-248.92893523743797
3868,b'ED\x00\x00\x00\x00\x00\x00',-248.8944919593347
3869,b'\xbf(\x00\x00\x00\x00\x00\x00',-248.8866403665554
3870,b'a\n\x00\x00\x00\x00\x00\x00',-248.86629579558564
3871,b'!\r\x00\x00\x00\x00\x00\x00',-248.81707705256602
3872,"b'\x1c,\x00\x00\x00\x00\x00\x00'",-248.75299675062627
3873,b'\xa8\x16\x00\x00\x00\x00\x00\x00',-248.69452349757395
3874,b'*7\x00\x00\x00\x00\x00\x00',-248.68485631478154
3875,b'\xdf6\x00\x00\x00\x00\x00\x00',-248.3757603194377
3876,"b'\xd9""\x00\x00\x00\x00\x00\x00'",-248.24764792058167
3877,b'\xd35\x00\x00\x00\x00\x00\x00',-248.23813760950767
3878,b'g\x1e\x00\x00\x00\x00\x00\x00',-248.13854402507457
3879,b'\x18B\x00\x00\x00\x00\x00\x00',-248.12075124479315
3880,b'b\x08\x00\x00\x00\x00\x00\x00',-248.09847504885283
3881,b'\xce?\x00\x00\x00\x00\x00\x00',-248.0277658692351
3882,b'\x1a\x0b\x00\x00\x00\x00\x00\x00',-247.99799444505413
3883,b'h4\x00\x00\x00\x00\x00\x00',-247.84283444763744
3884,b'\x1aA\x00\x00\x00\x00\x00\x00',-247.8245530632524
3885,b'\xeb7\x00\x00\x00\x00\x00\x00',-247.69064311372097
3886,b'\x08\x06\x00\x00\x00\x00\x00\x00',-247.62690650628286
3887,"b""('\x00\x00\x00\x00\x00\x00""",-247.48282702985335
3888,"b""\xd3'\x00\x00\x00\x00\x00\x00""",-247.45155492759886
3889,b'\xac=\x00\x00\x00\x00\x00\x00',-247.43770470285617
3890,b'_C\x00\x00\x00\x00\x00\x00',-247.35498661946087
3891,"b'""!\x00\x00\x00\x00\x00\x00'",-247.32998979621846
3892,b'\xa3+\x00\x00\x00\x00\x00\x00',-247.17615128010144
3893,b'?\x00\x00\x00\x00\x00\x00\x00',-247.13242894395154
3894,b'|@\x00\x00\x00\x00\x00\x00',-247.12232358494043
3895,b'\xe0\x00\x00\x00\x00\x00\x00\x00',-247.1175424851481
3896,"b""'2\x00\x00\x00\x00\x00\x00""",-247.1002674537297
3897,b'\x0f\x1c\x00\x00\x00\x00\x00\x00',-247.01830282111615
3898,b'\xa0\x01\x00\x00\x00\x00\x00\x00',-246.985347884661
3899,b'^5\x00\x00\x00\x00\x00\x00',-246.92830856554042
3900,b'~@\x00\x00\x00\x00\x00\x00',-246.71067360935976
3901,b'$\x11\x00\x00\x00\x00\x00\x00',-246.63820390526362
3902,b'5\x00\x00\x00\x00\x00\x00\x00',-246.58718247739793
3903,b'\xe7\x19\x00\x00\x00\x00\x00\x00',-246.49502373641545
3904,b'\xdd\x06\x00\x00\x00\x00\x00\x00',-246.4701607348269
3905,b'\x96\x0c\x00\x00\x00\x00\x00\x00',-246.27525454522478
3906,b'\x80?\x00\x00\x00\x00\x00\x00',-246.21971552306374
3907,b'N0\x00\x00\x00\x00\x00\x00',-246.15873645872728
3908,b'v!\x00\x00\x00\x00\x00\x00',-246.02339824276882
3909,b'\x8c\x05\x00\x00\x00\x00\x00\x00',-245.97841192748024
3910,b'\xa6/\x00\x00\x00\x00\x00\x00',-245.9185345883138
3911,b'S\x0b\x00\x00\x00\x00\x00\x00',-245.8747584338436
3912,b'\x1b\x1d\x00\x00\x00\x00\x00\x00',-245.8375313187895
3913,b'm \x00\x00\x00\x00\x00\x00',-245.819207076156
3914,b'^\x02\x00\x00\x00\x00\x00\x00',-245.8135440482261
3915,b'\xe1+\x00\x00\x00\x00\x00\x00',-245.79697828734464
3916,b'\xe6\x12\x00\x00\x00\x00\x00\x00',-245.57819430117777
3917,b'\xcb\x08\x00\x00\x00\x00\x00\x00',-245.5175579180962
3918,b'\x15\x06\x00\x00\x00\x00\x00\x00',-245.48600248622841
3919,"b'\x85,\x00\x00\x00\x00\x00\x00'",-245.48211233658972
3920,b'\xb9\x1c\x00\x00\x00\x00\x00\x00',-245.3985679782117
3921,b'U0\x00\x00\x00\x00\x00\x00',-245.36652917144747
3922,b'\xef%\x00\x00\x00\x00\x00\x00',-245.31581662131424
3923,b'\x076\x00\x00\x00\x00\x00\x00',-245.01078638063396
3924,b'\xba*\x00\x00\x00\x00\x00\x00',-245.00043184919858
3925,b') \x00\x00\x00\x00\x00\x00',-244.97191658217977
3926,b'\x89\x13\x00\x00\x00\x00\x00\x00',-244.92301002309904
3927,b'\xe1<\x00\x00\x00\x00\x00\x00',-244.85833854225908
3928,b'\xa3\x07\x00\x00\x00\x00\x00\x00',-244.7940303202407
3929,b'3\x01\x00\x00\x00\x00\x00\x00',-244.7697617468145
3930,b'\t>\x00\x00\x00\x00\x00\x00',-244.75800409042253
3931,b'\x10\x0f\x00\x00\x00\x00\x00\x00',-244.71537356535032
3932,b'\x81\x1f\x00\x00\x00\x00\x00\x00',-244.67450819218658
3933,b'\xe3\x15\x00\x00\x00\x00\x00\x00',-244.61158875179592
3934,b'\xdf\t\x00\x00\x00\x00\x00\x00',-244.49540068379906
3935,b'M\x15\x00\x00\x00\x00\x00\x00',-244.48892428935133
3936,b'Z6\x00\x00\x00\x00\x00\x00',-244.48380343193597
3937,b'\xab\x1a\x00\x00\x00\x00\x00\x00',-244.3329051139029
3938,"b""O'\x00\x00\x00\x00\x00\x00""",-244.25683789977617
3939,b'\x1c\x15\x00\x00\x00\x00\x00\x00',-244.20418637242034
3940,b'\xbc<\x00\x00\x00\x00\x00\x00',-244.18623315826235
3941,b'T#\x00\x00\x00\x00\x00\x00',-244.15726655317997
3942,b'\x8d)\x00\x00\x00\x00\x00\x00',-244.10377365130375
3943,b'@+\x00\x00\x00\x00\x00\x00',-244.06587810724648
3944,"b'\x14,\x00\x00\x00\x00\x00\x00'",-243.9367520375801
3945,b'q \x00\x00\x00\x00\x00\x00',-243.84734464354872
3946,b's\x02\x00\x00\x00\x00\x00\x00',-243.7329334539774
3947,b'\xa0\x14\x00\x00\x00\x00\x00\x00',-243.68669035331794
3948,b'\xa8\x12\x00\x00\x00\x00\x00\x00',-243.53839863671072
3949,b'\xb8\x01\x00\x00\x00\x00\x00\x00',-243.5304277661193
3950,b'7>\x00\x00\x00\x00\x00\x00',-243.5243232825037
3951,b'3\x18\x00\x00\x00\x00\x00\x00',-243.50401054402036
3952,b'\xed\x17\x00\x00\x00\x00\x00\x00',-243.46994117433263
3953,b'\x056\x00\x00\x00\x00\x00\x00',-243.43082805852833
3954,b'\xf1\t\x00\x00\x00\x00\x00\x00',-243.3520696229153
3955,b';?\x00\x00\x00\x00\x00\x00',-243.2778571640377
3956,b'\xf0\x17\x00\x00\x00\x00\x00\x00',-243.21755409826255
3957,b'\x13\x12\x00\x00\x00\x00\x00\x00',-243.19448405744845
3958,b'\x8e7\x00\x00\x00\x00\x00\x00',-243.1936018964073
3959,b'\xea\x17\x00\x00\x00\x00\x00\x00',-243.16439752083832
3960,b'5\x05\x00\x00\x00\x00\x00\x00',-243.16264632945004
3961,b'\x06\x1a\x00\x00\x00\x00\x00\x00',-243.05710107579065
3962,b'v\x14\x00\x00\x00\x00\x00\x00',-243.01794904291705
3963,"b""'\x11\x00\x00\x00\x00\x00\x00""",-242.95784866681285
3964,b'\x84\x1d\x00\x00\x00\x00\x00\x00',-242.91123137865594
3965,b'\x1c.\x00\x00\x00\x00\x00\x00',-242.83769027386805
3966,"b'\xda,\x00\x00\x00\x00\x00\x00'",-242.54645824604518
3967,b'\xf4\x02\x00\x00\x00\x00\x00\x00',-242.41944638585034
3968,b'\x97\x0f\x00\x00\x00\x00\x00\x00',-242.36230922131904
3969,b'\xd9\x05\x00\x00\x00\x00\x00\x00',-242.328513591059
3970,b'*:\x00\x00\x00\x00\x00\x00',-242.32560222464855
3971,b'\x8e*\x00\x00\x00\x00\x00\x00',-242.28840865575506
3972,b'\xb5\x1f\x00\x00\x00\x00\x00\x00',-242.27979109268435
3973,b'\x8d\x0c\x00\x00\x00\x00\x00\x00',-242.10862854098968
3974,b'\xe4\x02\x00\x00\x00\x00\x00\x00',-242.0419749087551
3975,b'\x11\x13\x00\x00\x00\x00\x00\x00',-242.04136882982397
3976,b'|9\x00\x00\x00\x00\x00\x00',-242.02841099206853
3977,b'm0\x00\x00\x00\x00\x00\x00',-242.0277565135645
3978,b'\x08?\x00\x00\x00\x00\x00\x00',-242.01149452884943
3979,b'\x1d9\x00\x00\x00\x00\x00\x00',-241.9094066621416
3980,b'\xa4<\x00\x00\x00\x00\x00\x00',-241.82475115683445
3981,b'\xdf-\x00\x00\x00\x00\x00\x00',-241.82233571669136
3982,b'\xb0\x03\x00\x00\x00\x00\x00\x00',-241.77374113379372
3983,b'\xdb\x02\x00\x00\x00\x00\x00\x00',-241.74375640317513
3984,b'%\x0f\x00\x00\x00\x00\x00\x00',-241.63934434387792
3985,"b'\x81""\x00\x00\x00\x00\x00\x00'",-241.62810494987713
3986,b'K\x12\x00\x00\x00\x00\x00\x00',-241.57048013105558
3987,b'\x08\x11\x00\x00\x00\x00\x00\x00',-241.49071291274817
3988,b'T.\x00\x00\x00\x00\x00\x00',-241.42915318378914
3989,b'A(\x00\x00\x00\x00\x00\x00',-241.41210712456973
3990,b'\xe1\x08\x00\x00\x00\x00\x00\x00',-241.39717877201423
3991,b'\x8b\x1b\x00\x00\x00\x00\x00\x00',-241.35200509929504
3992,b'\x04(\x00\x00\x00\x00\x00\x00',-241.331494885032
3993,b'\x17\x02\x00\x00\x00\x00\x00\x00',-241.01093455242037
3994,b'\xb7\x04\x00\x00\x00\x00\x00\x00',-240.94261943786825
3995,b'|<\x00\x00\x00\x00\x00\x00',-240.8808330821937
3996,b'\xbe\x16\x00\x00\x00\x00\x00\x00',-240.87764529583953
3997,b'<$\x00\x00\x00\x00\x00\x00',-240.7983024555507
3998,b'\xc8\x07\x00\x00\x00\x00\x00\x00',-240.76868082268075
3999,b'\xf3\t\x00\x00\x00\x00\x00\x00',-240.66583679531533
4000,b'\xdf\x01\x00\x00\x00\x00\x00\x00',-240.51452644902182
4001,b'\xaf(\x00\x00\x00\x00\x00\x00',-240.50725364694458
4002,b'\xb8?\x00\x00\x00\x00\x00\x00',-240.4992494793927
4003,b'\xe8.\x00\x00\x00\x00\x00\x00',-240.4558340246907
4004,b'g\x0b\x00\x00\x00\x00\x00\x00',-240.41827464730272
4005,"b""\xa3'\x00\x00\x00\x00\x00\x00""",-240.38061400533843
4006,b'79\x00\x00\x00\x00\x00\x00',-240.29708434273894
4007,b'\xb4)\x00\x00\x00\x00\x00\x00',-240.24791617728366
4008,b'r;\x00\x00\x00\x00\x00\x00',-240.15555775022088
4009,b'\x1a\x1f\x00\x00\x00\x00\x00\x00',-240.08563076781058
4010,b'\x9b*\x00\x00\x00\x00\x00\x00',-240.02323588532101
4011,b'B\x10\x00\x00\x00\x00\x00\x00',-240.01745771718572
4012,b'\xf5\x1a\x00\x00\x00\x00\x00\x00',-240.01338868449972
4013,b'\xf1:\x00\x00\x00\x00\x00\x00',-239.8066200247238
4014,b'\xa9#\x00\x00\x00\x00\x00\x00',-239.74291227923177
4015,b'\x03:\x00\x00\x00\x00\x00\x00',-239.71716842889217
4016,b'g\x0e\x00\x00\x00\x00\x00\x00',-239.60964735982418
4017,b';\x00\x00\x00\x00\x00\x00\x00',-239.5811238276099
4018,b'P \x00\x00\x00\x00\x00\x00',-239.5163308309842
4019,b'\xa0&\x00\x00\x00\x00\x00\x00',-239.45212262588802
4020,b'>8\x00\x00\x00\x00\x00\x00',-239.38555269809495
4021,b'\x10:\x00\x00\x00\x00\x00\x00',-239.22557262320848
4022,b'\xd2\x1d\x00\x00\x00\x00\x00\x00',-239.19366616032005
4023,b'\x136\x00\x00\x00\x00\x00\x00',-239.18377032067636
4024,b'\n/\x00\x00\x00\x00\x00\x00',-238.99358092168222
4025,b'\xe1\x00\x00\x00\x00\x00\x00\x00',-238.8917727911898
4026,b'r\x15\x00\x00\x00\x00\x00\x00',-238.8320742577709
4027,b'-\x10\x00\x00\x00\x00\x00\x00',-238.77664777167863
4028,b'~1\x00\x00\x00\x00\x00\x00',-238.76165988986907
4029,b'\x89\x1d\x00\x00\x00\x00\x00\x00',-238.71259193640608
4030,b'\xfc\x07\x00\x00\x00\x00\x00\x00',-238.62103556428488
4031,b'&\x13\x00\x00\x00\x00\x00\x00',-238.5616464745257
4032,b'\xff\x19\x00\x00\x00\x00\x00\x00',-238.37292340580655
4033,b';\x1a\x00\x00\x00\x00\x00\x00',-238.33410086241867
4034,b'q5\x00\x00\x00\x00\x00\x00',-238.28109757677166
4035,b'#\x0f\x00\x00\x00\x00\x00\x00',-238.25369618083698
4036,b'\xca\x1a\x00\x00\x00\x00\x00\x00',-238.24855704515085
4037,"b""' \x00\x00\x00\x00\x00\x00""",-238.22415804033992
4038,b'M?\x00\x00\x00\x00\x00\x00',-238.18834009908454
4039,b'\xd6;\x00\x00\x00\x00\x00\x00',-238.16196939535845
4040,b'O9\x00\x00\x00\x00\x00\x00',-238.07587132054198
4041,b'\xc1=\x00\x00\x00\x00\x00\x00',-238.0716895343021
4042,"b'\xe6,\x00\x00\x00\x00\x00\x00'",-238.02065067303502
4043,b'\xb1\x13\x00\x00\x00\x00\x00\x00',-238.01960633625728
4044,b'\xe5B\x00\x00\x00\x00\x00\x00',-237.86935455796953
4045,b'Q\x06\x00\x00\x00\x00\x00\x00',-237.79341284809038
4046,b'\x00\x1c\x00\x00\x00\x00\x00\x00',-237.77128958937422
4047,b'\x1e*\x00\x00\x00\x00\x00\x00',-237.6870894129289
4048,b'\x7fC\x00\x00\x00\x00\x00\x00',-237.6179421221149
4049,b'w\x1d\x00\x00\x00\x00\x00\x00',-237.57077990241444
4050,b'\xb9\x1d\x00\x00\x00\x00\x00\x00',-237.44532825920393
4051,b'\xb2\x0b\x00\x00\x00\x00\x00\x00',-237.3135965803608
4052,b'\xfc\t\x00\x00\x00\x00\x00\x00',-237.2941684413359
4053,b'V\x16\x00\x00\x00\x00\x00\x00',-237.18622151468966
4054,b'a\x1e\x00\x00\x00\x00\x00\x00',-237.18327307963733
4055,b'q\x02\x00\x00\x00\x00\x00\x00',-237.07104263555388
4056,b'\xd85\x00\x00\x00\x00\x00\x00',-237.01031037970026
4057,b'\xb8+\x00\x00\x00\x00\x00\x00',-236.9771750675005
4058,b'2?\x00\x00\x00\x00\x00\x00',-236.9146218087645
4059,b'UB\x00\x00\x00\x00\x00\x00',-236.8561656644086
4060,b'D/\x00\x00\x00\x00\x00\x00',-236.79900412991648
4061,b'1\x07\x00\x00\x00\x00\x00\x00',-236.78321985430966
4062,b'\xde\x12\x00\x00\x00\x00\x00\x00',-236.72261331494926
4063,b'\x96\x01\x00\x00\x00\x00\x00\x00',-236.48377749875556
4064,b'0\x1d\x00\x00\x00\x00\x00\x00',-236.35423518391644
4065,b'\r\x19\x00\x00\x00\x00\x00\x00',-236.28119872043396
4066,b'\xa1.\x00\x00\x00\x00\x00\x00',-236.2685020543731
4067,b'`\x08\x00\x00\x00\x00\x00\x00',-236.21978485461665
4068,b'\xe6.\x00\x00\x00\x00\x00\x00',-236.1177055608615
4069,b'\xa02\x00\x00\x00\x00\x00\x00',-236.07031970671432
4070,b'\xca\x0c\x00\x00\x00\x00\x00\x00',-235.9980764416706
4071,b'\x8fA\x00\x00\x00\x00\x00\x00',-235.98649735804457
4072,b'\x1b\x03\x00\x00\x00\x00\x00\x00',-235.98326302584536
4073,b'\x8e!\x00\x00\x00\x00\x00\x00',-235.9732862297097
4074,b's?\x00\x00\x00\x00\x00\x00',-235.92349686988027
4075,b'\xc1$\x00\x00\x00\x00\x00\x00',-235.91517692204494
4076,b'\xc6-\x00\x00\x00\x00\x00\x00',-235.83623579832093
4077,b'.@\x00\x00\x00\x00\x00\x00',-235.79340142133796
4078,b'\xb9)\x00\x00\x00\x00\x00\x00',-235.72004303963115
4079,b'\x19:\x00\x00\x00\x00\x00\x00',-235.70799711776462
4080,b'E0\x00\x00\x00\x00\x00\x00',-235.5752957606293
4081,b'\xcc\x1e\x00\x00\x00\x00\x00\x00',-235.47537865535077
4082,b'\xc4 \x00\x00\x00\x00\x00\x00',-235.4250032224751
4083,b'F6\x00\x00\x00\x00\x00\x00',-235.33312846756013
4084,b'^%\x00\x00\x00\x00\x00\x00',-235.17019083264898
4085,b'v#\x00\x00\x00\x00\x00\x00',-235.13885175249146
4086,b'\x08/\x00\x00\x00\x00\x00\x00',-235.0531857829376
4087,b'\xf0\x00\x00\x00\x00\x00\x00\x00',-235.0352731187489
4088,b'\xdd\x13\x00\x00\x00\x00\x00\x00',-234.94714446455112
4089,b'\x05!\x00\x00\x00\x00\x00\x00',-234.94502987784824
4090,b'\xca\x10\x00\x00\x00\x00\x00\x00',-234.9138651676173
4091,b'\xbb7\x00\x00\x00\x00\x00\x00',-234.82850587406782
4092,b'9<\x00\x00\x00\x00\x00\x00',-234.61934357434535
4093,b'\xda\x05\x00\x00\x00\x00\x00\x00',-234.6028162056063
4094,b'\x17@\x00\x00\x00\x00\x00\x00',-234.48735545752112
4095,b'W/\x00\x00\x00\x00\x00\x00',-234.47239153079104
4096,b'\xa2\x03\x00\x00\x00\x00\x00\x00',-234.46672607225972
4097,"b""\x04'\x00\x00\x00\x00\x00\x00""",-234.45894724157367
4098,b'\xe6C\x00\x00\x00\x00\x00\x00',-234.41473108536493
4099,b'\xe81\x00\x00\x00\x00\x00\x00',-234.20219795933872
